2026/09/17 14:21:54.151, 0, 0
2026/09/17 14:21:55.162, 0, 0
2026/09/17 14:21:56.162, 0, 0
2026/09/17 14:21:57.162, 819, 0
2026/09/17 14:21:58.162, 819, 0
2026/09/17 14:21:59.162, 819, 0
2026/09/17 14:22:00.162, 819, 0
2026/09/17 14:22:01.162, 819, 0
2026/09/17 14:22:02.163, 819, 0
2026/09/17 14:22:03.163, 819, 0
2026/09/17 14:22:04.163, 819, 0
2026/09/17 14:22:05.163, 819, 0
2026/09/17 14:22:06.163, 819, 0
2026/09/17 14:22:07.163, 819, 0
2026/09/17 14:22:08.163, 819, 0
2026/09/17 14:22:09.163, 819, 0
2026/09/17 14:22:10.163, 819, 0
2026/09/17 14:22:11.163, 819, 0
2026/09/17 14:22:12.164, 819, 0
2026/09/17 14:22:13.164, 819, 0
2026/09/17 14:22:14.164, 819, 0
2026/09/17 14:22:15.164, 819, 0
2026/09/17 14:22:16.164, 819, 0
2026/09/17 14:22:17.164, 819, 0
2026/09/17 14:22:18.164, 819, 0
2026/09/17 14:22:19.164, 819, 0
2026/09/17 14:22:20.164, 819, 0
2026/09/17 14:22:21.165, 819, 0
2026/09/17 14:22:22.165, 819, 0
2026/09/17 14:22:23.165, 819, 0
2026/09/17 14:22:24.165, 819, 0
2026/09/17 14:22:25.165, 819, 0
2026/09/17 14:22:26.165, 819, 0
2026/09/17 14:22:27.165, 819, 0
2026/09/17 14:22:28.165, 819, 0
2026/09/17 14:22:29.165, 819, 0
2026/09/17 14:22:30.166, 819, 0
2026/09/17 14:22:31.166, 819, 0
2026/09/17 14:22:32.166, 819, 0
2026/09/17 14:22:33.166, 819, 0
2026/09/17 14:22:34.166, 819, 0
2026/09/17 14:22:35.166, 819, 0
2026/09/17 14:22:36.166, 819, 0
2026/09/17 14:22:37.166, 819, 0
2026/09/17 14:22:38.166, 819, 0
2026/09/17 14:22:39.166, 819, 0
2026/09/17 14:22:40.166, 819, 0
2026/09/17 14:22:41.166, 819, 0
2026/09/17 14:22:42.167, 819, 0
2026/09/17 14:22:43.167, 819, 0
2026/09/17 14:22:44.167, 819, 0
2026/09/17 14:22:45.167, 819, 0
2026/09/17 14:22:46.167, 819, 0
2026/09/17 14:22:47.167, 819, 0
2026/09/17 14:22:48.167, 819, 0
2026/09/17 14:22:49.167, 819, 0
2026/09/17 14:22:50.167, 819, 0
2026/09/17 14:22:51.167, 819, 0
2026/09/17 14:22:52.167, 819, 0
2026/09/17 14:22:53.167, 819, 0
2026/09/17 14:22:54.168, 819, 0
2026/09/17 14:22:55.168, 819, 0
2026/09/17 14:22:56.168, 819, 0
2026/09/17 14:22:57.168, 819, 0
2026/09/17 14:22:58.168, 819, 0
2026/09/17 14:22:59.168, 819, 0
2026/09/17 14:23:00.168, 819, 0
2026/09/17 14:23:01.168, 819, 0
2026/09/17 14:23:02.168, 819, 0
2026/09/17 14:23:03.168, 819, 0
2026/09/17 14:23:04.168, 819, 0
2026/09/17 14:23:05.168, 819, 0
2026/09/17 14:23:06.169, 819, 0
2026/09/17 14:23:07.169, 819, 0
2026/09/17 14:23:08.169, 819, 0
2026/09/17 14:23:09.169, 819, 0
2026/09/17 14:23:10.169, 819, 0
2026/09/17 14:23:11.169, 819, 0
2026/09/17 14:23:12.169, 819, 0
2026/09/17 14:23:13.169, 819, 0
2026/09/17 14:23:14.169, 819, 0
2026/09/17 14:23:15.169, 819, 0
2026/09/17 14:23:16.170, 819, 0
2026/09/17 14:23:17.170, 819, 0
2026/09/17 14:23:18.170, 819, 0
2026/09/17 14:23:19.170, 819, 0
2026/09/17 14:23:20.170, 819, 0
2026/09/17 14:23:21.170, 819, 0
2026/09/17 14:23:22.170, 819, 0
2026/09/17 14:23:23.170, 819, 0
2026/09/17 14:23:24.170, 819, 0
2026/09/17 14:23:25.170, 819, 0
2026/09/17 14:23:26.170, 819, 0
2026/09/17 14:23:27.171, 819, 0
2026/09/17 14:23:28.171, 819, 0
2026/09/17 14:23:29.171, 819, 0
2026/09/17 14:23:30.171, 819, 0
2026/09/17 14:23:31.171, 819, 0
2026/09/17 14:23:32.171, 819, 0
2026/09/17 14:23:33.171, 819, 0
2026/09/17 14:23:34.171, 819, 0
2026/09/17 14:23:35.171, 819, 0
2026/09/17 14:23:36.171, 819, 0
2026/09/17 14:23:37.171, 819, 0
2026/09/17 14:23:38.171, 819, 0
2026/09/17 14:23:39.172, 819, 0
2026/09/17 14:23:40.172, 819, 0
2026/09/17 14:23:41.172, 819, 0
2026/09/17 14:23:42.172, 819, 0
2026/09/17 14:23:43.172, 819, 0
2026/09/17 14:23:44.172, 819, 0
2026/09/17 14:23:45.172, 819, 0
2026/09/17 14:23:46.172, 22133, 56
2026/09/17 14:23:47.172, 31989, 73
2026/09/17 14:23:48.175, 32003, 28
2026/09/17 14:23:49.175, 32387, 41
2026/09/17 14:23:50.176, 36803, 100
2026/09/17 14:23:51.176, 36915, 59
2026/09/17 14:23:52.176, 36915, 0
2026/09/17 14:23:53.178, 36917, 100
2026/09/17 14:23:54.178, 36979, 53
2026/09/17 14:23:55.179, 36979, 52
2026/09/17 14:23:56.179, 36979, 100
2026/09/17 14:23:57.179, 36979, 48
2026/09/17 14:23:58.180, 37157, 91
2026/09/17 14:23:59.180, 51509, 87
2026/09/17 14:24:00.180, 62645, 0
2026/09/17 14:24:01.180, 66245, 21
2026/09/17 14:24:02.180, 66075, 98
2026/09/17 14:24:03.180, 66069, 93
2026/09/17 14:24:04.180, 67525, 100
2026/09/17 14:24:05.181, 66069, 100
2026/09/17 14:24:06.182, 66901, 48
2026/09/17 14:24:07.182, 69125, 100
2026/09/17 14:24:08.182, 66133, 100
2026/09/17 14:24:09.182, 66133, 9
2026/09/17 14:24:10.182, 67279, 100
2026/09/17 14:24:11.182, 66165, 100
2026/09/17 14:24:12.183, 66887, 60
2026/09/17 14:24:13.183, 67925, 94
2026/09/17 14:24:14.183, 66293, 100
2026/09/17 14:24:15.184, 67203, 48
2026/09/17 14:24:16.184, 67901, 100
2026/09/17 14:24:17.184, 66293, 100
2026/09/17 14:24:18.184, 66293, 3
2026/09/17 14:24:19.184, 67135, 51
2026/09/17 14:24:20.184, 66439, 96
2026/09/17 14:24:21.184, 66293, 100
2026/09/17 14:24:22.185, 66293, 31
2026/09/17 14:24:23.186, 67565, 52
2026/09/17 14:24:24.186, 67085, 68
2026/09/17 14:24:25.186, 66677, 100
2026/09/17 14:24:26.186, 66687, 27
2026/09/17 14:24:27.186, 66719, 83
2026/09/17 14:24:28.186, 66677, 74
2026/09/17 14:24:29.186, 66677, 98
2026/09/17 14:24:30.186, 66677, 0
2026/09/17 14:24:31.187, 66677, 100
2026/09/17 14:24:32.187, 66677, 100
2026/09/17 14:24:33.188, 66677, 67
2026/09/17 14:24:34.188, 66677, 100
2026/09/17 14:24:35.188, 66677, 32
2026/09/17 14:24:36.188, 66677, 68
2026/09/17 14:24:37.188, 66677, 58
2026/09/17 14:24:38.188, 66677, 100
2026/09/17 14:24:39.192, 66677, 52
2026/09/17 14:24:40.192, 66677, 35
2026/09/17 14:24:41.192, 66677, 55
2026/09/17 14:24:42.192, 67435, 42
2026/09/17 14:24:43.192, 66677, 100
2026/09/17 14:24:44.192, 66677, 100
2026/09/17 14:24:45.192, 66853, 100
2026/09/17 14:24:46.193, 66677, 99
2026/09/17 14:24:47.193, 66677, 100
2026/09/17 14:24:48.193, 68133, 99
2026/09/17 14:24:49.194, 66677, 28
2026/09/17 14:24:50.195, 67745, 88
2026/09/17 14:24:51.195, 66677, 95
2026/09/17 14:24:52.195, 66677, 99
2026/09/17 14:24:53.195, 69723, 100
2026/09/17 14:24:54.195, 66677, 100
2026/09/17 14:24:55.195, 66677, 0
2026/09/17 14:24:56.196, 68497, 46
2026/09/17 14:24:57.196, 66677, 100
2026/09/17 14:24:58.196, 66677, 0
2026/09/17 14:24:59.196, 68225, 62
2026/09/17 14:25:00.196, 66677, 100
2026/09/17 14:25:01.196, 66677, 0
2026/09/17 14:25:02.196, 67167, 49
2026/09/17 14:25:03.196, 67503, 100
2026/09/17 14:25:04.196, 66677, 88
2026/09/17 14:25:05.197, 66677, 37
2026/09/17 14:25:06.198, 67513, 66
2026/09/17 14:25:07.198, 67679, 100
2026/09/17 14:25:08.198, 66677, 100
2026/09/17 14:25:09.198, 66677, 9
2026/09/17 14:25:10.198, 66709, 38
2026/09/17 14:25:11.198, 66709, 55
2026/09/17 14:25:12.198, 66677, 100
2026/09/17 14:25:13.198, 66693, 89
2026/09/17 14:25:14.199, 66677, 0
2026/09/17 14:25:15.199, 66677, 0
2026/09/17 14:25:16.199, 66677, 0
2026/09/17 14:25:17.199, 66677, 0
2026/09/17 14:25:18.199, 66677, 0
2026/09/17 14:25:19.199, 66677, 0
2026/09/17 14:25:20.199, 66677, 0
2026/09/17 14:25:21.199, 66677, 0
2026/09/17 14:25:22.199, 66677, 0
2026/09/17 14:25:23.200, 66677, 0
2026/09/17 14:25:24.200, 66677, 0
2026/09/17 14:25:25.200, 66677, 0
