2026/09/15 20:21:34.847, 0, 0, 0, 32.05
2026/09/15 20:21:35.069, 0, 1, 0, 32.05
2026/09/15 20:21:35.274, 0, 22, 0, 32.54
2026/09/15 20:21:35.474, 0, 723, 2, 38.85
2026/09/15 20:21:35.674, 0, 723, 0, 45.37
2026/09/15 20:21:35.874, 0, 723, 0, 50.35
2026/09/15 20:21:36.076, 0, 723, 0, 54.31
2026/09/15 20:21:36.276, 0, 723, 0, 79.46
2026/09/15 20:21:36.476, 0, 723, 0, 88.77
2026/09/15 20:21:36.676, 0, 723, 0, 88.77
2026/09/15 20:21:36.876, 0, 723, 0, 88.77
2026/09/15 20:21:37.076, 0, 723, 0, 88.77
2026/09/15 20:21:37.276, 0, 723, 0, 88.77
2026/09/15 20:21:37.476, 0, 723, 0, 88.68
2026/09/15 20:21:37.677, 0, 723, 0, 88.68
2026/09/15 20:21:37.877, 0, 723, 0, 88.68
2026/09/15 20:21:38.077, 0, 723, 0, 88.68
2026/09/15 20:21:38.277, 0, 723, 0, 88.68
2026/09/15 20:21:38.477, 0, 723, 0, 88.68
2026/09/15 20:21:38.677, 0, 723, 0, 88.68
2026/09/15 20:21:38.877, 0, 723, 0, 88.68
2026/09/15 20:21:39.077, 0, 723, 0, 88.68
2026/09/15 20:21:39.279, 0, 723, 0, 88.68
2026/09/15 20:21:39.479, 0, 723, 0, 88.19
2026/09/15 20:21:39.679, 0, 723, 0, 88.19
2026/09/15 20:21:39.879, 0, 723, 0, 88.19
2026/09/15 20:21:40.079, 0, 723, 0, 88.19
2026/09/15 20:21:40.279, 0, 723, 0, 88.19
2026/09/15 20:21:40.479, 0, 723, 0, 87.68
2026/09/15 20:21:40.679, 0, 723, 0, 87.68
2026/09/15 20:21:40.879, 0, 723, 0, 87.68
2026/09/15 20:21:41.079, 0, 723, 0, 87.68
2026/09/15 20:21:41.280, 0, 723, 0, 87.68
2026/09/15 20:21:41.480, 0, 723, 0, 87.89
2026/09/15 20:21:41.680, 0, 723, 0, 87.89
2026/09/15 20:21:41.880, 0, 723, 0, 87.89
2026/09/15 20:21:42.080, 0, 723, 0, 87.89
2026/09/15 20:21:42.280, 0, 723, 0, 87.89
2026/09/15 20:21:42.480, 0, 723, 0, 88.14
2026/09/15 20:21:42.680, 0, 723, 0, 88.14
2026/09/15 20:21:42.880, 0, 723, 0, 88.14
2026/09/15 20:21:43.081, 0, 723, 0, 88.14
2026/09/15 20:21:43.281, 0, 723, 0, 88.14
2026/09/15 20:21:43.481, 0, 723, 0, 88.63
2026/09/15 20:21:43.681, 0, 723, 0, 88.63
2026/09/15 20:21:43.881, 0, 723, 0, 88.63
2026/09/15 20:21:44.081, 0, 723, 0, 88.63
2026/09/15 20:21:44.281, 0, 723, 0, 88.63
2026/09/15 20:21:44.481, 0, 723, 0, 88.19
2026/09/15 20:21:44.681, 0, 723, 0, 88.19
2026/09/15 20:21:44.881, 0, 723, 0, 88.19
2026/09/15 20:21:45.081, 0, 723, 0, 88.19
2026/09/15 20:21:45.281, 0, 723, 0, 88.19
2026/09/15 20:21:45.482, 0, 723, 0, 87.92
2026/09/15 20:21:45.682, 0, 723, 0, 87.92
2026/09/15 20:21:45.882, 0, 723, 0, 87.92
2026/09/15 20:21:46.082, 0, 723, 0, 87.92
2026/09/15 20:21:46.282, 0, 723, 0, 87.92
2026/09/15 20:21:46.482, 0, 723, 0, 88.14
2026/09/15 20:21:46.682, 0, 723, 0, 88.14
2026/09/15 20:21:46.882, 0, 723, 0, 88.14
2026/09/15 20:21:47.082, 0, 723, 0, 88.14
2026/09/15 20:21:47.282, 0, 723, 0, 88.14
2026/09/15 20:21:47.482, 0, 723, 0, 88.38
2026/09/15 20:21:47.682, 0, 723, 0, 88.38
2026/09/15 20:21:47.883, 0, 723, 0, 88.38
2026/09/15 20:21:48.083, 0, 723, 0, 88.38
2026/09/15 20:21:48.283, 0, 723, 0, 88.38
2026/09/15 20:21:48.483, 0, 723, 0, 88.63
2026/09/15 20:21:48.683, 0, 723, 0, 88.63
2026/09/15 20:21:48.883, 0, 723, 0, 88.63
2026/09/15 20:21:49.083, 0, 723, 0, 88.63
2026/09/15 20:21:49.283, 0, 723, 0, 88.63
2026/09/15 20:21:49.483, 0, 723, 0, 88.19
2026/09/15 20:21:49.683, 0, 723, 0, 88.19
2026/09/15 20:21:49.883, 0, 723, 0, 88.19
2026/09/15 20:21:50.083, 0, 723, 0, 88.19
2026/09/15 20:21:50.284, 0, 723, 0, 88.19
2026/09/15 20:21:50.484, 0, 723, 0, 88.14
2026/09/15 20:21:50.684, 0, 723, 0, 88.14
2026/09/15 20:21:50.884, 0, 723, 0, 88.14
2026/09/15 20:21:51.084, 0, 723, 0, 88.14
2026/09/15 20:21:51.284, 0, 723, 0, 88.14
2026/09/15 20:21:51.484, 0, 723, 0, 88.14
2026/09/15 20:21:51.684, 0, 723, 0, 88.14
2026/09/15 20:21:51.884, 0, 723, 0, 88.14
2026/09/15 20:21:52.084, 0, 723, 0, 88.14
2026/09/15 20:21:52.284, 0, 723, 0, 88.14
2026/09/15 20:21:52.484, 0, 723, 0, 88.38
2026/09/15 20:21:52.685, 0, 723, 0, 88.38
2026/09/15 20:21:52.885, 0, 723, 0, 88.38
2026/09/15 20:21:53.085, 0, 723, 0, 88.38
2026/09/15 20:21:53.285, 0, 723, 0, 88.38
2026/09/15 20:21:53.485, 0, 723, 0, 88.87
2026/09/15 20:21:53.685, 0, 723, 0, 88.87
2026/09/15 20:21:53.885, 0, 723, 0, 88.87
2026/09/15 20:21:54.085, 0, 723, 0, 88.87
2026/09/15 20:21:54.285, 0, 723, 0, 88.87
2026/09/15 20:21:54.485, 0, 723, 0, 88.63
2026/09/15 20:21:54.685, 0, 723, 0, 88.63
2026/09/15 20:21:54.885, 0, 723, 0, 88.63
2026/09/15 20:21:55.085, 0, 723, 0, 88.63
2026/09/15 20:21:55.290, 0, 723, 0, 88.63
2026/09/15 20:21:55.490, 0, 723, 0, 88.14
2026/09/15 20:21:55.690, 0, 723, 0, 88.14
2026/09/15 20:21:55.890, 0, 723, 0, 88.14
2026/09/15 20:21:56.090, 0, 723, 0, 88.14
2026/09/15 20:21:56.290, 0, 723, 0, 88.14
2026/09/15 20:21:56.491, 0, 723, 0, 88.63
2026/09/15 20:21:56.691, 0, 723, 0, 88.63
2026/09/15 20:21:56.891, 0, 723, 0, 88.63
2026/09/15 20:21:57.091, 0, 723, 0, 88.63
2026/09/15 20:21:57.291, 0, 723, 0, 88.63
2026/09/15 20:21:57.491, 0, 723, 0, 88.87
2026/09/15 20:21:57.691, 0, 723, 0, 88.87
2026/09/15 20:21:57.891, 0, 723, 0, 88.87
2026/09/15 20:21:58.091, 0, 723, 0, 88.87
2026/09/15 20:21:58.291, 0, 723, 0, 88.87
2026/09/15 20:21:58.491, 0, 723, 0, 88.90
2026/09/15 20:21:58.691, 0, 723, 0, 88.90
2026/09/15 20:21:58.891, 0, 723, 0, 88.90
2026/09/15 20:21:59.092, 0, 723, 0, 88.90
2026/09/15 20:21:59.292, 0, 723, 0, 88.90
2026/09/15 20:21:59.492, 0, 723, 0, 89.11
2026/09/15 20:21:59.692, 0, 723, 0, 89.11
2026/09/15 20:21:59.892, 0, 723, 0, 89.11
2026/09/15 20:22:00.092, 0, 723, 0, 89.11
2026/09/15 20:22:00.292, 0, 723, 0, 89.11
2026/09/15 20:22:00.492, 0, 723, 0, 88.90
2026/09/15 20:22:00.692, 0, 723, 0, 88.90
2026/09/15 20:22:00.892, 0, 723, 0, 88.90
2026/09/15 20:22:01.092, 0, 723, 0, 88.90
2026/09/15 20:22:01.292, 0, 723, 0, 88.90
2026/09/15 20:22:01.493, 0, 723, 0, 89.11
2026/09/15 20:22:01.693, 0, 723, 0, 89.11
2026/09/15 20:22:01.893, 0, 723, 0, 89.11
2026/09/15 20:22:02.093, 0, 723, 0, 89.11
2026/09/15 20:22:02.293, 0, 723, 0, 89.11
2026/09/15 20:22:02.493, 0, 723, 0, 88.87
2026/09/15 20:22:02.693, 0, 723, 0, 88.87
2026/09/15 20:22:02.893, 0, 723, 0, 88.87
2026/09/15 20:22:03.093, 0, 723, 0, 88.87
2026/09/15 20:22:03.293, 0, 723, 0, 88.87
2026/09/15 20:22:03.493, 0, 723, 0, 88.38
2026/09/15 20:22:03.693, 0, 723, 0, 88.38
2026/09/15 20:22:03.894, 0, 723, 0, 88.38
2026/09/15 20:22:04.094, 0, 723, 0, 88.38
2026/09/15 20:22:04.294, 0, 723, 0, 88.38
2026/09/15 20:22:04.494, 0, 723, 0, 88.63
2026/09/15 20:22:04.694, 0, 723, 0, 88.63
2026/09/15 20:22:04.894, 0, 723, 0, 88.63
2026/09/15 20:22:05.094, 0, 723, 0, 88.63
2026/09/15 20:22:05.294, 0, 723, 0, 88.63
2026/09/15 20:22:05.494, 0, 723, 0, 89.11
2026/09/15 20:22:05.695, 0, 723, 0, 89.11
2026/09/15 20:22:05.895, 0, 723, 0, 89.11
2026/09/15 20:22:06.095, 0, 723, 0, 89.11
2026/09/15 20:22:06.295, 0, 723, 0, 89.11
2026/09/15 20:22:06.495, 0, 723, 0, 89.17
2026/09/15 20:22:06.695, 0, 723, 0, 89.17
2026/09/15 20:22:06.895, 0, 723, 0, 89.17
2026/09/15 20:22:07.095, 0, 723, 0, 89.17
2026/09/15 20:22:07.295, 0, 723, 0, 89.17
2026/09/15 20:22:07.495, 0, 723, 0, 88.92
2026/09/15 20:22:07.696, 0, 723, 0, 88.92
2026/09/15 20:22:07.896, 0, 723, 0, 88.92
2026/09/15 20:22:08.096, 0, 723, 0, 88.92
2026/09/15 20:22:08.296, 0, 723, 0, 88.92
2026/09/15 20:22:08.496, 0, 723, 0, 88.63
2026/09/15 20:22:08.696, 0, 723, 0, 88.63
2026/09/15 20:22:08.896, 0, 723, 0, 88.63
2026/09/15 20:22:09.096, 0, 723, 0, 88.63
2026/09/15 20:22:09.296, 0, 723, 0, 88.63
2026/09/15 20:22:09.496, 0, 3683, 0, 89.57
2026/09/15 20:22:09.696, 0, 24511, 12, 102.72
2026/09/15 20:22:09.897, 0, 24511, 30, 119.08
2026/09/15 20:22:10.097, 0, 24511, 100, 151.34
2026/09/15 20:22:10.297, 0, 32255, 16, 146.24
2026/09/15 20:22:10.497, 0, 32255, 16, 197.31
2026/09/15 20:22:10.697, 0, 32479, 67, 241.86
2026/09/15 20:22:10.897, 0, 32479, 99, 266.48
2026/09/15 20:22:11.097, 0, 32479, 25, 227.73
2026/09/15 20:22:11.297, 0, 32479, 55, 238.49
2026/09/15 20:22:11.497, 0, 32479, 100, 304.51
2026/09/15 20:22:11.697, 0, 32935, 67, 264.68
2026/09/15 20:22:11.897, 0, 32935, 18, 244.00
2026/09/15 20:22:12.098, 0, 32935, 99, 274.16
2026/09/15 20:22:12.298, 0, 32949, 100, 289.03
2026/09/15 20:22:12.498, 0, 32949, 41, 246.59
2026/09/15 20:22:12.698, 0, 32949, 35, 250.40
2026/09/15 20:22:12.898, 0, 32949, 100, 285.86
2026/09/15 20:22:13.098, 0, 32949, 41, 254.95
2026/09/15 20:22:13.298, 0, 32949, 85, 279.84
2026/09/15 20:22:13.499, 0, 33005, 38, 257.55
2026/09/15 20:22:13.699, 0, 33005, 27, 255.04
2026/09/15 20:22:13.899, 0, 33005, 48, 241.30
2026/09/15 20:22:14.099, 0, 33005, 100, 256.68
2026/09/15 20:22:14.299, 0, 33005, 24, 224.17
2026/09/15 20:22:14.499, 0, 33009, 42, 260.25
2026/09/15 20:22:14.699, 0, 33009, 100, 280.72
2026/09/15 20:22:14.900, 0, 33009, 50, 266.45
2026/09/15 20:22:15.100, 0, 33009, 47, 243.98
2026/09/15 20:22:15.300, 0, 33009, 100, 284.25
2026/09/15 20:22:15.500, 0, 33009, 60, 260.70
2026/09/15 20:22:15.700, 0, 33009, 41, 269.36
2026/09/15 20:22:15.900, 0, 33009, 100, 280.58
2026/09/15 20:22:16.100, 0, 33009, 30, 291.20
2026/09/15 20:22:16.300, 0, 33009, 100, 281.31
2026/09/15 20:22:16.500, 0, 33009, 67, 300.85
2026/09/15 20:22:16.700, 0, 33009, 36, 291.94
2026/09/15 20:22:16.900, 0, 33009, 100, 308.61
2026/09/15 20:22:17.100, 0, 33009, 100, 305.55
2026/09/15 20:22:17.301, 0, 33009, 0, 252.21
2026/09/15 20:22:17.501, 0, 33009, 0, 207.14
2026/09/15 20:22:17.701, 0, 33009, 0, 178.64
2026/09/15 20:22:17.901, 0, 33009, 0, 121.81
2026/09/15 20:22:18.101, 0, 33009, 10, 107.48
2026/09/15 20:22:18.301, 0, 33009, 28, 140.79
2026/09/15 20:22:18.501, 0, 33009, 100, 188.19
2026/09/15 20:22:18.701, 0, 33009, 16, 189.02
2026/09/15 20:22:18.901, 0, 33009, 44, 236.88
2026/09/15 20:22:19.101, 0, 48465, 99, 273.91
2026/09/15 20:22:19.302, 0, 48945, 58, 259.78
2026/09/15 20:22:19.502, 0, 48945, 61, 260.79
2026/09/15 20:22:19.702, 0, 48945, 96, 295.74
2026/09/15 20:22:19.925, 0, 50513, 59, 279.65
2026/09/15 20:22:20.125, 0, 52049, 100, 270.95
